train_params/lambda_sparsity,epoch,train_params/lambda_orient,train/loss_opaque,train/grad_norm,train_params/lambda_sds,lr-Adam/background,train/loss_orient,train/loss_sparsity,train_params/lambda_opaque,train/min_step,train/loss_sds,step,train/max_step,lr-Adam/geometry
1.0,0,227.20599365234375,0.08447358012199402,15.332596778869629,1.0,,0.019926447421312332,0.254390150308609,0.0,20.0,117.54426574707031,1097,980.0,
,,,,,,0.001,,,,,,1098,,0.01
1.0,0,227.4040069580078,0.16686981916427612,40.22312927246094,1.0,,0.02179066650569439,0.5331134796142578,0.0,20.0,808.9501342773438,1098,980.0,
,,,,,,0.001,,,,,,1099,,0.01
1.0,0,227.6020050048828,0.0940830186009407,20.330078125,1.0,,0.025198113173246384,0.3000759482383728,0.0,20.0,206.65603637695312,1099,980.0,
,,,,,,0.001,,,,,,1100,,0.01
1.0,0,227.8000030517578,0.13105164468288422,59.120628356933594,1.0,,0.017309077084064484,0.4319588243961334,0.0,20.0,1747.624267578125,1100,980.0,
,,,,,,0.001,,,,,,1101,,0.01
1.0,0,227.9980010986328,0.18469226360321045,48.496097564697266,1.0,,0.02508683130145073,0.5505702495574951,0.0,20.0,1175.935791015625,1101,980.0,
,,,,,,0.001,,,,,,1102,,0.01
1.0,0,228.1959991455078,0.08240951597690582,51.751949310302734,1.0,,0.024507829919457436,0.2629688084125519,0.0,20.0,1339.132080078125,1102,980.0,
,,,,,,0.001,,,,,,1103,,0.01
1.0,0,228.3939971923828,0.08448956161737442,33.78776550292969,1.0,,0.02712862752377987,0.2694621682167053,0.0,20.0,570.8065185546875,1103,980.0,
,,,,,,0.001,,,,,,1104,,0.01
1.0,0,228.5919952392578,0.13026729226112366,41.458316802978516,1.0,,0.028011171147227287,0.5184006690979004,0.0,20.0,859.3959350585938,1104,980.0,
,,,,,,0.001,,,,,,1105,,0.01
1.0,0,228.7899932861328,0.08292174339294434,38.42549514770508,1.0,,0.01909257099032402,0.27691417932510376,0.0,20.0,738.2593994140625,1105,980.0,
,,,,,,0.001,,,,,,1106,,0.01
1.0,0,228.98800659179688,0.12854427099227905,27.53759765625,1.0,,0.024128077551722527,0.40245598554611206,0.0,20.0,379.1596984863281,1106,980.0,
,,,,,,0.001,,,,,,1107,,0.01
1.0,0,229.18600463867188,0.13055923581123352,40.48945617675781,1.0,,0.026581335812807083,0.3772171437740326,0.0,20.0,819.697998046875,1107,980.0,
,,,,,,0.001,,,,,,1108,,0.01
1.0,0,229.38400268554688,0.11854007840156555,17.619524002075195,1.0,,0.025077391415834427,0.3658531904220581,0.0,20.0,155.2238006591797,1108,980.0,
,,,,,,0.001,,,,,,1109,,0.01
1.0,0,229.58200073242188,0.08798860013484955,37.9381103515625,1.0,,0.025161318480968475,0.2730511426925659,0.0,20.0,719.6500244140625,1109,980.0,
,,,,,,0.001,,,,,,1110,,0.01
1.0,0,229.77999877929688,0.051362045109272,15.846784591674805,1.0,,0.01813191920518875,0.20313867926597595,0.0,20.0,125.56028747558594,1110,980.0,
,,,,,,0.001,,,,,,1111,,0.01
1.0,0,229.97799682617188,0.08804750442504883,17.94106101989746,1.0,,0.024085599929094315,0.37147441506385803,0.0,20.0,160.94082641601562,1111,980.0,
,,,,,,0.001,,,,,,1112,,0.01
1.0,0,230.17599487304688,0.13116317987442017,31.118833541870117,1.0,,0.025667110458016396,0.3366122245788574,0.0,20.0,484.19091796875,1112,980.0,
,,,,,,0.001,,,,,,1113,,0.01
1.0,0,230.37399291992188,0.0719817578792572,41.9338493347168,1.0,,0.021974662318825722,0.23750194907188416,0.0,20.0,879.2239379882812,1113,980.0,
,,,,,,0.001,,,,,,1114,,0.01
1.0,0,230.57200622558594,0.08827478438615799,32.38291931152344,1.0,,0.023246444761753082,0.2709483504295349,0.0,20.0,524.3267822265625,1114,980.0,
,,,,,,0.001,,,,,,1115,,0.01
1.0,0,230.77000427246094,0.08902885019779205,40.75978469848633,1.0,,0.023129452019929886,0.2608232796192169,0.0,20.0,830.679931640625,1115,980.0,
,,,,,,0.001,,,,,,1116,,0.01
1.0,0,230.96800231933594,0.08729368448257446,36.06436538696289,1.0,,0.023494085296988487,0.34129446744918823,0.0,20.0,650.3192138671875,1116,980.0,
,,,,,,0.001,,,,,,1117,,0.01
1.0,0,231.16600036621094,0.05964009463787079,59.36341857910156,1.0,,0.023532133549451828,0.22743597626686096,0.0,20.0,1762.0078125,1117,980.0,
,,,,,,0.001,,,,,,1118,,0.01
1.0,0,231.36399841308594,0.0792449414730072,44.084693908691406,1.0,,0.025399887934327126,0.25005725026130676,0.0,20.0,971.7301025390625,1118,980.0,
,,,,,,0.001,,,,,,1119,,0.01
1.0,0,231.56199645996094,0.08400769531726837,67.66727447509766,1.0,,0.020020246505737305,0.2697153687477112,0.0,20.0,2289.43017578125,1119,980.0,
,,,,,,0.001,,,,,,1120,,0.01
1.0,0,231.75999450683594,0.09659133851528168,47.22014236450195,1.0,,0.02469673380255699,0.2818785011768341,0.0,20.0,1114.870849609375,1120,980.0,
,,,,,,0.001,,,,,,1121,,0.01
1.0,0,231.95799255371094,0.1668129861354828,26.805374145507812,1.0,,0.024968869984149933,0.5068622827529907,0.0,20.0,359.2640075683594,1121,980.0,
,,,,,,0.001,,,,,,1122,,0.01
1.0,0,232.156005859375,0.05159458518028259,35.6153678894043,1.0,,0.023017173632979393,0.21625123918056488,0.0,20.0,634.2271728515625,1122,980.0,
,,,,,,0.001,,,,,,1123,,0.01
1.0,0,232.35400390625,0.08492042869329453,54.95692443847656,1.0,,0.021919358521699905,0.2649773955345154,0.0,20.0,1510.1317138671875,1123,980.0,
,,,,,,0.001,,,,,,1124,,0.01
1.0,0,232.552001953125,0.08925913274288177,92.86254119873047,1.0,,0.021818188950419426,0.35119158029556274,0.0,20.0,4311.7255859375,1124,980.0,
,,,,,,0.001,,,,,,1125,,0.01
1.0,0,232.75,0.13229987025260925,59.24985885620117,1.0,,0.024490226060152054,0.36350488662719727,0.0,20.0,1755.27294921875,1125,980.0,
,,,,,,0.001,,,,,,1126,,0.01
1.0,0,232.947998046875,0.0664832666516304,61.7423210144043,1.0,,0.024769965559244156,0.23007574677467346,0.0,20.0,1906.05712890625,1126,980.0,
,,,,,,0.001,,,,,,1127,,0.01
1.0,0,233.14599609375,0.10472729802131653,59.293514251708984,1.0,,0.023136187344789505,0.2941414415836334,0.0,20.0,1757.8603515625,1127,980.0,
,,,,,,0.001,,,,,,1128,,0.01
1.0,0,233.343994140625,0.10447616130113602,40.459693908691406,1.0,,0.020191583782434464,0.3992970287799835,0.0,20.0,818.493408203125,1128,980.0,
,,,,,,0.001,,,,,,1129,,0.01
1.0,0,233.54200744628906,0.09851275384426117,66.49673461914062,1.0,,0.02435320056974888,0.29074013233184814,0.0,20.0,2210.90771484375,1129,980.0,
,,,,,,0.001,,,,,,1130,,0.01
1.0,0,233.74000549316406,0.1186441034078598,44.02378463745117,1.0,,0.021045751869678497,0.328193724155426,0.0,20.0,969.046875,1130,980.0,
,,,,,,0.001,,,,,,1131,,0.01
1.0,0,233.93800354003906,0.10988115519285202,34.524688720703125,1.0,,0.01779347099363804,0.3260347247123718,0.0,20.0,595.97705078125,1131,980.0,
,,,,,,0.001,,,,,,1132,,0.01
1.0,0,234.13600158691406,0.13920244574546814,26.190397262573242,1.0,,0.018687602132558823,0.37688082456588745,0.0,20.0,342.96844482421875,1132,980.0,
,,,,,,0.001,,,,,,1133,,0.01
1.0,0,234.33399963378906,0.07449561357498169,47.70920181274414,1.0,,0.017292197793722153,0.25204363465309143,0.0,20.0,1138.083984375,1133,980.0,
,,,,,,0.001,,,,,,1134,,0.01
1.0,0,234.53199768066406,0.07859636843204498,41.157989501953125,1.0,,0.021157801151275635,0.257404625415802,0.0,20.0,846.9901123046875,1134,980.0,
,,,,,,0.001,,,,,,1135,,0.01
1.0,0,234.72999572753906,0.05443847179412842,46.01303482055664,1.0,,0.02118627168238163,0.25915825366973877,0.0,20.0,1058.599609375,1135,980.0,
,,,,,,0.001,,,,,,1136,,0.01
1.0,0,234.92799377441406,0.15902632474899292,40.23478317260742,1.0,,0.017586907371878624,0.4286205768585205,0.0,20.0,809.4189453125,1136,980.0,
,,,,,,0.001,,,,,,1137,,0.01
1.0,0,235.12600708007812,0.07338279485702515,40.738529205322266,1.0,,0.02103237807750702,0.23202818632125854,0.0,20.0,829.81396484375,1137,980.0,
,,,,,,0.001,,,,,,1138,,0.01
1.0,0,235.32400512695312,0.09159347414970398,30.906984329223633,1.0,,0.023371608927845955,0.33343079686164856,0.0,20.0,477.620849609375,1138,980.0,
,,,,,,0.001,,,,,,1139,,0.01
1.0,0,235.52200317382812,0.1139550656080246,48.028465270996094,1.0,,0.017634261399507523,0.32702913880348206,0.0,20.0,1153.3668212890625,1139,980.0,
,,,,,,0.001,,,,,,1140,,0.01
1.0,0,235.72000122070312,0.09197681397199631,24.150102615356445,1.0,,0.018367035314440727,0.39379143714904785,0.0,20.0,291.6137390136719,1140,980.0,
,,,,,,0.001,,,,,,1141,,0.01
1.0,0,235.91799926757812,0.1273283064365387,37.86130142211914,1.0,,0.02095154859125614,0.5023519396781921,0.0,20.0,716.7390747070312,1141,980.0,
,,,,,,0.001,,,,,,1142,,0.01
1.0,0,236.11599731445312,0.0950070172548294,57.1882438659668,1.0,,0.020451843738555908,0.3157222867012024,0.0,20.0,1635.2476806640625,1142,980.0,
,,,,,,0.001,,,,,,1143,,0.01
1.0,0,236.31399536132812,0.15456810593605042,35.637840270996094,1.0,,0.021301262080669403,0.40279486775398254,0.0,20.0,635.02783203125,1143,980.0,
,,,,,,0.001,,,,,,1144,,0.01
1.0,0,236.51199340820312,0.17122137546539307,25.62411117553711,1.0,,0.021769562736153603,0.5814910531044006,0.0,20.0,328.2975158691406,1144,980.0,
,,,,,,0.001,,,,,,1145,,0.01
1.0,0,236.7100067138672,0.0902356281876564,64.34290313720703,1.0,,0.0160148236900568,0.2694411277770996,0.0,20.0,2070.004638671875,1145,980.0,
,,,,,,0.001,,,,,,1146,,0.01
1.0,0,236.9080047607422,0.1705493927001953,21.41034698486328,1.0,,0.020060818642377853,0.5698459148406982,0.0,20.0,229.20147705078125,1146,980.0,
,,,,,,0.001,,,,,,1147,,0.01
1.0,0,237.1060028076172,0.07514646649360657,23.77664566040039,1.0,,0.021489033475518227,0.23658259212970734,0.0,20.0,282.6644287109375,1147,980.0,
,,,,,,0.001,,,,,,1148,,0.01
1.0,0,237.3040008544922,0.11886942386627197,20.859493255615234,1.0,,0.02124779485166073,0.4054097533226013,0.0,20.0,217.5592041015625,1148,980.0,
,,,,,,0.001,,,,,,1149,,0.01
1.0,0,237.5019989013672,0.15514272451400757,42.74045181274414,1.0,,0.01944064348936081,0.4189566969871521,0.0,20.0,913.3732299804688,1149,980.0,
,,,,,,0.001,,,,,,1150,,0.01
1.0,0,237.6999969482422,0.08372874557971954,20.46382713317871,1.0,,0.018868742510676384,0.2687448263168335,0.0,20.0,209.3841094970703,1150,980.0,
,,,,,,0.001,,,,,,1151,,0.01
1.0,0,237.8979949951172,0.07865174859762192,13.314321517944336,1.0,,0.01765204221010208,0.24844729900360107,0.0,20.0,88.63557434082031,1151,980.0,
,,,,,,0.001,,,,,,1152,,0.01
1.0,0,238.0959930419922,0.11485257744789124,7.695937156677246,1.0,,0.023510660976171494,0.3550403416156769,0.0,20.0,29.613725662231445,1152,980.0,
,,,,,,0.001,,,,,,1153,,0.01
1.0,0,238.29400634765625,0.11448507010936737,9.779794692993164,1.0,,0.022008005529642105,0.33984148502349854,0.0,20.0,47.82219314575195,1153,980.0,
,,,,,,0.001,,,,,,1154,,0.01
1.0,0,238.49200439453125,0.07649698853492737,22.091007232666016,1.0,,0.014321917667984962,0.2506589889526367,0.0,20.0,244.00628662109375,1154,980.0,
,,,,,,0.001,,,,,,1155,,0.01
1.0,0,238.69000244140625,0.09017403423786163,39.20173645019531,1.0,,0.01793891191482544,0.27094072103500366,0.0,20.0,768.3881225585938,1155,980.0,
,,,,,,0.001,,,,,,1156,,0.01
1.0,0,238.88800048828125,0.1532270610332489,35.380611419677734,1.0,,0.019207224249839783,0.4033162593841553,0.0,20.0,625.893798828125,1156,980.0,
,,,,,,0.001,,,,,,1157,,0.01
1.0,0,239.08599853515625,0.10662698745727539,42.90727233886719,1.0,,0.018644602969288826,0.3030124008655548,0.0,20.0,920.5169677734375,1157,980.0,
,,,,,,0.001,,,,,,1158,,0.01
1.0,0,239.28399658203125,0.1337457299232483,21.46666145324707,1.0,,0.018565591424703598,0.373221218585968,0.0,20.0,230.40878295898438,1158,980.0,
,,,,,,0.001,,,,,,1159,,0.01
1.0,0,239.48199462890625,0.10754682123661041,24.892532348632812,1.0,,0.021269673481583595,0.30200818181037903,0.0,20.0,309.819091796875,1159,980.0,
,,,,,,0.001,,,,,,1160,,0.01
1.0,0,239.67999267578125,0.11983543634414673,33.126773834228516,1.0,,0.020477790385484695,0.4775843024253845,0.0,20.0,548.6915283203125,1160,980.0,
,,,,,,0.001,,,,,,1161,,0.01
1.0,0,239.8780059814453,0.12365312874317169,29.35748291015625,1.0,,0.018713222816586494,0.3496813178062439,0.0,20.0,430.930908203125,1161,980.0,
,,,,,,0.001,,,,,,1162,,0.01
1.0,0,240.0760040283203,0.15064123272895813,50.5872802734375,1.0,,0.021958811208605766,0.43098175525665283,0.0,20.0,1279.536376953125,1162,980.0,
,,,,,,0.001,,,,,,1163,,0.01
1.0,0,240.2740020751953,0.046218544244766235,26.181949615478516,1.0,,0.018962278962135315,0.19710513949394226,0.0,20.0,342.7472229003906,1163,980.0,
,,,,,,0.001,,,,,,1164,,0.01
1.0,0,240.4720001220703,0.12407959997653961,31.565689086914062,1.0,,0.01812322437763214,0.39584583044052124,0.0,20.0,498.1963806152344,1164,980.0,
,,,,,,0.001,,,,,,1165,,0.01
1.0,0,240.6699981689453,0.11639848351478577,21.04050636291504,1.0,,0.01745404675602913,0.33422088623046875,0.0,20.0,221.35147094726562,1165,980.0,
,,,,,,0.001,,,,,,1166,,0.01
1.0,0,240.8679962158203,0.13341690599918365,49.756412506103516,1.0,,0.015847142785787582,0.45043110847473145,0.0,20.0,1237.850341796875,1166,980.0,
,,,,,,0.001,,,,,,1167,,0.01
1.0,0,241.0659942626953,0.07278145849704742,63.19474792480469,1.0,,0.020216066390275955,0.23501192033290863,0.0,20.0,1996.7880859375,1167,980.0,
,,,,,,0.001,,,,,,1168,,0.01
1.0,0,241.26400756835938,0.19166934490203857,18.479265213012695,1.0,,0.024050284177064896,0.4861486554145813,0.0,20.0,170.74160766601562,1168,980.0,
,,,,,,0.001,,,,,,1169,,0.01
1.0,0,241.46200561523438,0.07191893458366394,34.1231575012207,1.0,,0.018632903695106506,0.2620810270309448,0.0,20.0,582.1950073242188,1169,980.0,
,,,,,,0.001,,,,,,1170,,0.01
1.0,0,241.66000366210938,0.09060153365135193,54.61579513549805,1.0,,0.021199308335781097,0.26188892126083374,0.0,20.0,1491.442626953125,1170,980.0,
,,,,,,0.001,,,,,,1171,,0.01
1.0,0,241.85800170898438,0.09478993713855743,28.35378074645996,1.0,,0.01911284029483795,0.2932548224925995,0.0,20.0,401.96844482421875,1171,980.0,
,,,,,,0.001,,,,,,1172,,0.01
1.0,0,242.05599975585938,0.11563785374164581,21.719440460205078,1.0,,0.01825900562107563,0.332444965839386,0.0,20.0,235.86703491210938,1172,980.0,
,,,,,,0.001,,,,,,1173,,0.01
1.0,0,242.25399780273438,0.14989659190177917,38.09065628051758,1.0,,0.019541269168257713,0.40801990032196045,0.0,20.0,725.4490966796875,1173,980.0,
,,,,,,0.001,,,,,,1174,,0.01
1.0,0,242.45199584960938,0.09571957588195801,55.95575714111328,1.0,,0.021897319704294205,0.2980695962905884,0.0,20.0,1565.5234375,1174,980.0,
,,,,,,0.001,,,,,,1175,,0.01
1.0,0,242.64999389648438,0.09844091534614563,58.808250427246094,1.0,,0.016352329403162003,0.2897745370864868,0.0,20.0,1729.205078125,1175,980.0,
,,,,,,0.001,,,,,,1176,,0.01
1.0,0,242.84800720214844,0.14755669236183167,9.590113639831543,1.0,,0.018586043268442154,0.4514262080192566,0.0,20.0,45.985137939453125,1176,980.0,
,,,,,,0.001,,,,,,1177,,0.01
1.0,0,243.04600524902344,0.10133996605873108,42.090023040771484,1.0,,0.01889432594180107,0.3335530161857605,0.0,20.0,885.78515625,1177,980.0,
,,,,,,0.001,,,,,,1178,,0.01
1.0,0,243.24400329589844,0.09387892484664917,31.926795959472656,1.0,,0.02073534205555916,0.29174840450286865,0.0,20.0,509.66015625,1178,980.0,
,,,,,,0.001,,,,,,1179,,0.01
1.0,0,243.44200134277344,0.04863464832305908,23.181583404541016,1.0,,0.016924135386943817,0.19546344876289368,0.0,20.0,268.6929016113281,1179,980.0,
,,,,,,0.001,,,,,,1180,,0.01
1.0,0,243.63999938964844,0.1229231134057045,43.60898208618164,1.0,,0.02094743214547634,0.40022674202919006,0.0,20.0,950.8717041015625,1180,980.0,
,,,,,,0.001,,,,,,1181,,0.01
1.0,0,243.83799743652344,0.04655170068144798,37.637977600097656,1.0,,0.01684553734958172,0.1876838207244873,0.0,20.0,708.3087158203125,1181,980.0,
,,,,,,0.001,,,,,,1182,,0.01
1.0,0,244.03599548339844,0.05734289810061455,27.89845848083496,1.0,,0.01580682583153248,0.2078246921300888,0.0,20.0,389.1619873046875,1182,980.0,
,,,,,,0.001,,,,,,1183,,0.01
1.0,0,244.23399353027344,0.11866208910942078,16.265607833862305,1.0,,0.017392152920365334,0.4355612099170685,0.0,20.0,132.28501892089844,1183,980.0,
,,,,,,0.001,,,,,,1184,,0.01
1.0,0,244.4320068359375,0.1637510359287262,24.05245018005371,1.0,,0.01981363631784916,0.48339301347732544,0.0,20.0,289.2602233886719,1184,980.0,
,,,,,,0.001,,,,,,1185,,0.01
1.0,0,244.6300048828125,0.08231224119663239,37.56816864013672,1.0,,0.014742128551006317,0.2799210548400879,0.0,20.0,705.6836547851562,1185,980.0,
,,,,,,0.001,,,,,,1186,,0.01
1.0,0,244.8280029296875,0.07673296332359314,71.58391571044922,1.0,,0.022836709395051003,0.2494824081659317,0.0,20.0,2562.12841796875,1186,980.0,
,,,,,,0.001,,,,,,1187,,0.01
1.0,0,245.0260009765625,0.055051289498806,24.19881248474121,1.0,,0.016878027468919754,0.20583146810531616,0.0,20.0,292.791259765625,1187,980.0,
,,,,,,0.001,,,,,,1188,,0.01
1.0,0,245.2239990234375,0.09504923224449158,48.74864959716797,1.0,,0.017501723021268845,0.29240792989730835,0.0,20.0,1188.2154541015625,1188,980.0,
,,,,,,0.001,,,,,,1189,,0.01
1.0,0,245.4219970703125,0.10507535934448242,33.55837631225586,1.0,,0.021768314763903618,0.34823575615882874,0.0,20.0,563.0823974609375,1189,980.0,
,,,,,,0.001,,,,,,1190,,0.01
1.0,0,245.6199951171875,0.13514208793640137,87.41728210449219,1.0,,0.020543495193123817,0.49139106273651123,0.0,20.0,3820.890869140625,1190,980.0,
,,,,,,0.001,,,,,,1191,,0.01
1.0,0,245.8179931640625,0.08276363462209702,37.119815826416016,1.0,,0.022041499614715576,0.2686554193496704,0.0,20.0,688.9404907226562,1191,980.0,
,,,,,,0.001,,,,,,1192,,0.01
1.0,0,246.01600646972656,0.043329380452632904,31.788837432861328,1.0,,0.020432697609066963,0.2054244875907898,0.0,20.0,505.2650451660156,1192,980.0,
,,,,,,0.001,,,,,,1193,,0.01
1.0,0,246.21400451660156,0.08753612637519836,27.231304168701172,1.0,,0.017576484009623528,0.27920597791671753,0.0,20.0,370.7720031738281,1193,980.0,
,,,,,,0.001,,,,,,1194,,0.01
1.0,0,246.41200256347656,0.059863269329071045,20.66290283203125,1.0,,0.020254967734217644,0.23501498997211456,0.0,20.0,213.477783203125,1194,980.0,
,,,,,,0.001,,,,,,1195,,0.01
1.0,0,246.61000061035156,0.12026254832744598,5.411128997802734,1.0,,0.021730419248342514,0.3983721435070038,0.0,20.0,14.640158653259277,1195,980.0,
,,,,,,0.001,,,,,,1196,,0.01
1.0,0,246.80799865722656,0.14713910222053528,30.449289321899414,1.0,,0.01853315532207489,0.4203794598579407,0.0,20.0,463.57958984375,1196,980.0,
,,,,,,0.001,,,,,,1197,,0.01
1.0,0,247.00599670410156,0.08069974184036255,19.03190040588379,1.0,,0.021522777155041695,0.2778487801551819,0.0,20.0,181.1066131591797,1197,980.0,
,,,,,,0.001,,,,,,1198,,0.01
1.0,0,247.20399475097656,0.1368640959262848,30.291824340820312,1.0,,0.01972268708050251,0.40154531598091125,0.0,20.0,458.7973327636719,1198,980.0,
,,,,,,0.001,,,,,,1199,,0.01
1.0,0,247.40199279785156,0.07704146206378937,32.373817443847656,1.0,,0.019736748188734055,0.25004589557647705,0.0,20.0,524.0320434570312,1199,980.0,
,,,,,,0.001,,,,,,1200,,0.01
1.0,0,247.60000610351562,0.08766768872737885,24.38568115234375,1.0,,0.019009023904800415,0.28797534108161926,0.0,20.0,297.3307189941406,1200,980.0,
,,,,,,0.001,,,,,,1201,,0.01
1.0,0,247.79800415039062,0.050066255033016205,23.760969161987305,1.0,,0.020400045439600945,0.25230133533477783,0.0,20.0,282.29180908203125,1201,980.0,
,,,,,,0.001,,,,,,1202,,0.01
1.0,0,247.99600219726562,0.1444741189479828,47.18789291381836,1.0,,0.02195667289197445,0.43996724486351013,0.0,20.0,1113.3486328125,1202,980.0,
,,,,,,0.001,,,,,,1203,,0.01
1.0,0,248.19400024414062,0.1393161416053772,25.7052059173584,1.0,,0.01977710612118244,0.4613494873046875,0.0,20.0,330.3787841796875,1203,980.0,
,,,,,,0.001,,,,,,1204,,0.01
1.0,0,248.39199829101562,0.06927908957004547,17.759309768676758,1.0,,0.020667148754000664,0.26786375045776367,0.0,20.0,157.696533203125,1204,980.0,
,,,,,,0.001,,,,,,1205,,0.01
1.0,0,248.58999633789062,0.07573153078556061,28.528173446655273,1.0,,0.014486096799373627,0.2548254132270813,0.0,20.0,406.9283447265625,1205,980.0,
,,,,,,0.001,,,,,,1206,,0.01
1.0,0,248.78799438476562,0.06282991915941238,65.28827667236328,1.0,,0.017301341518759727,0.22309309244155884,0.0,20.0,2131.279296875,1206,980.0,
,,,,,,0.001,,,,,,1207,,0.01
1.0,0,248.98599243164062,0.08618730306625366,35.887142181396484,1.0,,0.015072525478899479,0.2819269299507141,0.0,20.0,643.9434204101562,1207,980.0,
,,,,,,0.001,,,,,,1208,,0.01
1.0,0,249.1840057373047,0.14781735837459564,28.828468322753906,1.0,,0.017709076404571533,0.40661701560020447,0.0,20.0,415.540283203125,1208,980.0,
,,,,,,0.001,,,,,,1209,,0.01
1.0,0,249.3820037841797,0.09786874055862427,35.79617691040039,1.0,,0.020657697692513466,0.29208189249038696,0.0,20.0,640.68310546875,1209,980.0,
,,,,,,0.001,,,,,,1210,,0.01
1.0,0,249.5800018310547,0.08945188671350479,53.050228118896484,1.0,,0.02084597758948803,0.2749197781085968,0.0,20.0,1407.1634521484375,1210,980.0,
,,,,,,0.001,,,,,,1211,,0.01
1.0,0,249.7779998779297,0.06283453106880188,32.17157745361328,1.0,,0.016734248027205467,0.23658382892608643,0.0,20.0,517.5051879882812,1211,980.0,
,,,,,,0.001,,,,,,1212,,0.01
1.0,0,249.9759979248047,0.13038016855716705,29.48723793029785,1.0,,0.02139878273010254,0.39752197265625,0.0,20.0,434.74859619140625,1212,980.0,
,,,,,,0.001,,,,,,1213,,0.01
1.0,0,250.1739959716797,0.09234364330768585,12.931523323059082,1.0,,0.021024594083428383,0.3409060835838318,0.0,20.0,83.61215209960938,1213,980.0,
,,,,,,0.001,,,,,,1214,,0.01
1.0,0,250.3719940185547,0.10028555989265442,52.84086227416992,1.0,,0.0176748838275671,0.2972993850708008,0.0,20.0,1396.078369140625,1214,980.0,
,,,,,,0.001,,,,,,1215,,0.01
1.0,0,250.57000732421875,0.10008097440004349,10.714675903320312,1.0,,0.02231532707810402,0.3163866400718689,0.0,20.0,57.402137756347656,1215,980.0,
,,,,,,0.001,,,,,,1216,,0.01
1.0,0,250.76800537109375,0.09950923174619675,64.74138641357422,1.0,,0.01639937236905098,0.3676949143409729,0.0,20.0,2095.7236328125,1216,980.0,
,,,,,,0.001,,,,,,1217,,0.01
1.0,0,250.96600341796875,0.051698874682188034,32.914493560791016,1.0,,0.017788967117667198,0.20815564692020416,0.0,20.0,541.681884765625,1217,980.0,
,,,,,,0.001,,,,,,1218,,0.01
1.0,0,251.16400146484375,0.05596976727247238,34.11308288574219,1.0,,0.015229448676109314,0.2214501053094864,0.0,20.0,581.8511962890625,1218,980.0,
,,,,,,0.001,,,,,,1219,,0.01
1.0,0,251.36199951171875,0.11880508065223694,32.760292053222656,1.0,,0.017502957955002785,0.38894230127334595,0.0,20.0,536.6183471679688,1219,980.0,
,,,,,,0.001,,,,,,1220,,0.01
1.0,0,251.55999755859375,0.07556396722793579,26.58208465576172,1.0,,0.015461072325706482,0.33061498403549194,0.0,20.0,353.3035888671875,1220,980.0,
,,,,,,0.001,,,,,,1221,,0.01
1.0,0,251.75799560546875,0.11616197228431702,35.98169708251953,1.0,,0.013924860395491123,0.3687332570552826,0.0,20.0,647.3412475585938,1221,980.0,
,,,,,,0.001,,,,,,1222,,0.01
1.0,0,251.95599365234375,0.06841858476400375,58.09471130371094,1.0,,0.014667888171970844,0.25640085339546204,0.0,20.0,1687.497802734375,1222,980.0,
,,,,,,0.001,,,,,,1223,,0.01
1.0,0,252.1540069580078,0.10522893816232681,34.034629821777344,1.0,,0.02227173000574112,0.4385238289833069,0.0,20.0,579.1779174804688,1223,980.0,
,,,,,,0.001,,,,,,1224,,0.01
1.0,0,252.3520050048828,0.07200320065021515,10.54832935333252,1.0,,0.016930684447288513,0.3617681860923767,0.0,20.0,55.63362121582031,1224,980.0,
,,,,,,0.001,,,,,,1225,,0.01
1.0,0,252.5500030517578,0.08179202675819397,42.3594856262207,1.0,,0.019961491227149963,0.3207719326019287,0.0,20.0,897.1630859375,1225,980.0,
,,,,,,0.001,,,,,,1226,,0.01
1.0,0,252.7480010986328,0.1168084442615509,28.19595718383789,1.0,,0.021585915237665176,0.44261103868484497,0.0,20.0,397.5060119628906,1226,980.0,
,,,,,,0.001,,,,,,1227,,0.01
1.0,0,252.9459991455078,0.12009735405445099,31.67899513244629,1.0,,0.019577765837311745,0.3613566756248474,0.0,20.0,501.77935791015625,1227,980.0,
,,,,,,0.001,,,,,,1228,,0.01
1.0,0,253.1439971923828,0.09072324633598328,26.790590286254883,1.0,,0.015065421350300312,0.34785228967666626,0.0,20.0,358.86785888671875,1228,980.0,
,,,,,,0.001,,,,,,1229,,0.01
1.0,0,253.3419952392578,0.14085683226585388,48.771305084228516,1.0,,0.016633687540888786,0.5135171413421631,0.0,20.0,1189.320068359375,1229,980.0,
,,,,,,0.001,,,,,,1230,,0.01
1.0,0,253.5399932861328,0.0722578689455986,39.05073165893555,1.0,,0.015916183590888977,0.2579180896282196,0.0,20.0,762.4797973632812,1230,980.0,
,,,,,,0.001,,,,,,1231,,0.01
1.0,0,253.73800659179688,0.14844787120819092,44.6984977722168,1.0,,0.01997668668627739,0.4700393080711365,0.0,20.0,998.9779052734375,1231,980.0,
,,,,,,0.001,,,,,,1232,,0.01
1.0,0,253.93600463867188,0.06476040929555893,22.757017135620117,1.0,,0.020500248298048973,0.24399998784065247,0.0,20.0,258.94091796875,1232,980.0,
,,,,,,0.001,,,,,,1233,,0.01
1.0,0,254.13400268554688,0.06485040485858917,25.764705657958984,1.0,,0.019422706216573715,0.23683476448059082,0.0,20.0,331.9100341796875,1233,980.0,
,,,,,,0.001,,,,,,1234,,0.01
1.0,0,254.33200073242188,0.0737331360578537,37.68759536743164,1.0,,0.014771762304008007,0.30852845311164856,0.0,20.0,710.177490234375,1234,980.0,
